Station1_mp_0,Station1_mp_1,Station1_mp_2,Station1_mp_3,Station1_mp_4,Station1_mp_5,Station2_mp_6,Station2_mp_7,Station2_mp_8,Station2_mp_9,Station2_mp_10,Station2_mp_11,Station2_mp_12,Station2_mp_13,Station2_mp_14,Station2_mp_15,Station2_mp_16,Station2_mp_17,Station2_mp_18,Station2_mp_19,Station2_mp_20,Station2_mp_21,Station2_mp_22,Station2_mp_23,Station2_mp_24,Station2_mp_25,Station2_mp_26,Station2_mp_27,Station2_mp_28,Station2_mp_29,Station2_mp_30,Station2_mp_31,Station2_mp_32,Station2_mp_33,Station2_mp_34,Station2_mp_35,Station2_mp_36,Station2_mp_37,Station2_mp_38,Station2_mp_39,Station3_mp_40,Station3_mp_41,Station3_mp_42,Station3_mp_43,Station3_mp_44,Station3_mp_45,Station3_mp_46,Station3_mp_47,Station3_mp_48,Station3_mp_49,Station3_mp_50,Station3_mp_51,Station3_mp_52,Station3_mp_53,Station3_mp_54,Station3_mp_55
0.000167958,9.0,3.0,0.000166141,15.0,4.0,35163.64,0.003669922,58437.52,41173.9,16196.54,0.003941406,0.001246094,24.99466,0.0009160156,1184.362,25741900.0,0.00159375,42321.73,8085382.0,0.003150391,35223.24,0.003675781,53040.59,35751.98,16131.17,0.003939454,0.001330078,30.76266,0.0008652344,1211.28,25996490.0,0.001550781,37011.32,5335909.0,0.003011719,-0.000383131,0.00132225,-0.0010839,0.000854618,92.98991,0.004024659,124.6986,0.004441225,764.4582,0.005160829,0.00504181,-21.51555,84.29213,0.004179384,111.8809,0.004595033,771.0807,0.005288087,0.005190126,-4.852443
0.000160131,7.0,3.0,0.000205353,13.0,3.0,37688.1,0.003611328,57057.04,39810.73,16277.29,0.003962891,0.001298828,19.22666,0.0009707031,1143.986,24699340.0,0.001550781,40939.33,6858015.0,0.003136719,37353.56,0.003587891,56203.38,38710.96,16261.91,0.003890625,0.001228516,21.14933,0.0009394532,1201.666,24074150.0,0.001570313,39922.24,8166074.0,0.003060547,-0.00180281,0.00161311,-0.000254238,0.00076049,78.58517,0.003939515,117.5878,0.004349672,767.1133,0.005094911,0.004970399,-21.11881,110.6601,0.004186708,152.7451,0.00459961,776.4214,0.005308229,0.005196535,-4.730369
0.0002533,7.0,2.0,0.000196825,13.0,3.0,41598.8,0.003621094,56016.88,38478.32,16517.63,0.003988281,0.001322266,38.45333,0.0009121094,1172.826,26941030.0,0.001595703,39622.31,9423738.0,0.003109375,40783.6,0.003646485,59679.56,42246.75,16071.57,0.004001953,0.001316406,38.45333,0.0009140625,1142.064,25559430.0,0.001548828,43431.11,7875241.0,0.003173828,-0.000591588,0.00147115,-0.00180371,0.000639481,96.49953,0.004037476,126.6518,0.004454957,762.505,0.005156251,0.005043641,-21.36296,78.58517,0.004158326,111.8809,0.00457306,773.6442,0.005272523,0.005157167,-5.493332
0.000142727,9.0,4.0,0.000187389,15.0,4.0,38916.69,0.003642578,53951.93,36540.27,16063.88,0.003935547,0.001332031,32.68533,0.0009375,1176.672,25124200.0,0.001566406,37738.09,8527821.0,0.003009766,38945.53,0.003628906,57533.86,40116.43,16206.15,0.003908203,0.001230469,38.45333,0.0009414063,1174.749,25237050.0,0.001542969,41306.56,8422119.0,0.003083985,-0.000529016,0.00157685,-0.000864166,0.00168739,65.85895,0.003967897,93.08146,0.004386293,763.1764,0.00510315,0.004971315,-21.17985,70.10102,0.004160157,100.0092,0.004574891,771.0197,0.005267946,0.005170899,-4.791406
0.00016006,9.0,2.0,0.00018669,13.0,5.0,37609.27,0.003679688,52892.55,35248.24,16236.92,0.003951172,0.001324219,34.60799,0.0008945313,1157.445,25952490.0,0.00159961,36726.77,5786113.0,0.003083985,37901.52,0.003673828,56041.88,38597.52,16294.6,0.003962891,0.0013125,30.76266,0.0008828125,1170.904,25068280.0,0.001580078,39793.42,5873610.0,0.003091797,-0.00181014,0.00138004,-0.000397257,0.00155739,72.17628,0.003963319,112.9795,0.004378053,762.4745,0.00506836,0.004954835,-21.2714,72.38991,0.004209596,100.1618,0.00462433,773.3391,0.005310975,0.005202943,-5.12711
0.000199481,10.0,2.0,0.00020633,14.0,4.0,36838.29,0.003703125,56884.0,39624.23,16077.33,0.003996094,0.001304688,36.53066,0.0008046876,1120.914,24881510.0,0.001597656,40762.45,8279932.0,0.0031875,38666.74,0.003669922,55232.43,38034.18,16094.64,0.003966797,0.001332031,34.60799,0.0009726563,1203.589,24366540.0,0.001570313,39191.63,7262721.0,0.003097656,-0.00153377,0.00214196,-0.000470838,0.00210285,82.79672,0.003974305,122.8065,0.00439087,763.7868,0.00510315,0.004976808,-21.14933,80.96561,0.004118043,102.2675,0.004534608,770.684,0.005221254,0.005113221,-5.188147
0.000182776,7.0,2.0,0.00021975,13.0,4.0,35967.32,0.003677735,55624.66,38399.49,16029.27,0.003939454,0.001296875,32.68533,0.0009414063,1155.522,25707850.0,0.001578125,39520.41,6672072.0,0.003076172,35652.0,0.003642578,54938.26,37491.99,16546.46,0.003962891,0.001324219,30.76266,0.0009453126,1159.368,26401230.0,0.00159961,38670.59,5611106.0,0.003111328,-0.00181852,0.002384,-0.000506282,0.00205453,69.42961,0.003947755,101.9013,0.00435608,764.2446,0.005064698,0.004946596,-21.24088,79.10398,0.004195863,107.6083,0.004592286,774.6819,0.005304567,0.00519745,-4.425184
0.000254418,10.0,2.0,0.000212831,14.0,4.0,37674.64,0.003644531,56297.59,38805.17,16390.73,0.003892578,0.001230469,32.68533,0.0009140625,1199.744,25727780.0,0.001595703,40020.3,7929917.0,0.003095703,37057.47,0.003650391,56255.29,38635.98,16384.96,0.003970703,0.001292969,30.76266,0.0009140625,1155.522,25356710.0,0.001595703,39814.57,8361900.0,0.003101563,-0.0014502,0.00167204,-0.000386628,0.00228713,66.25568,0.003949586,103.6714,0.004363405,766.4114,0.005059205,0.004930116,-21.17985,86.03168,0.004127198,117.3742,0.00453827,774.0715,0.00523224,0.005124208,-5.249184
0.000188717,7.0,2.0,0.000208917,14.0,5.0,39185.86,0.003644531,56138.01,38903.23,16194.62,0.003943359,0.00128125,36.53066,0.0008496094,1174.749,25640480.0,0.001576172,39999.15,5971335.0,0.003142578,39281.99,0.003667969,57964.54,40854.73,15936.98,0.003908203,0.001216797,36.53066,0.0009453126,1163.213,23259750.0,0.001572266,42021.79,7996894.0,0.003107422,-0.00147536,0.000723923,-0.00144046,0.00122675,88.50368,0.004042054,110.1108,0.0044339,765.6179,0.005142518,0.005018922,-21.45451,83.22398,0.004160157,109.0732,0.004558412,770.806,0.005253297,0.005151674,-5.066073
0.000160759,10.0,3.0,0.000234569,15.0,4.0,37403.55,0.003669922,54346.09,37094.0,16111.94,0.003945312,0.001308594,36.53066,0.0008535156,1132.45,23769500.0,0.001576172,38249.52,6256431.0,0.00309375,38163.0,0.003644531,55909.21,39035.89,15835.08,0.003939454,0.001298828,32.68533,0.0009765625,1161.29,23339950.0,0.001564453,40208.72,7620833.0,0.003066406,-0.000261542,0.00207764,-0.0018127,0.00225131,92.56264,0.003999024,107.9135,0.004414674,765.2516,0.005114137,0.004995118,-20.72207,84.23109,0.004187623,116.9469,0.004604188,773.0339,0.00532837,0.005216676,-5.12711
0.000197454,7.0,2.0,0.000208287,15.0,3.0,39155.1,0.00371875,53377.06,35794.28,16321.51,0.003970703,0.001351563,32.68533,0.0009238282,1136.296,27277470.0,0.001595703,36986.33,5873970.0,0.003115234,39216.62,0.003726563,58206.79,41291.18,15933.13,0.004017578,0.001306641,38.45333,0.0008183594,1109.378,28166930.0,0.001601563,42398.64,8400249.0,0.0031875,-0.000395306,0.00161119,0.000936578,0.00134753,84.96353,0.004042054,119.9378,0.00446045,764.3361,0.005185548,0.005057374,-20.84414,63.93628,0.004115296,91.0062,0.004527284,771.5995,0.005227662,0.005112306,-5.615406
0.000177394,8.0,3.0,0.000194379,14.0,5.0,37176.68,0.003591797,53234.78,35965.39,16477.25,0.003945312,0.001318359,34.60799,0.0009570313,1138.218,28360080.0,0.001570313,36749.84,6639251.0,0.003134766,37405.47,0.003634766,56597.53,39083.96,16359.97,0.003917969,0.001244141,28.83999,0.0008476563,1159.368,26982130.0,0.001597656,40266.4,7875241.0,0.003074219,-0.000518514,0.00157483,-0.00182201,0.00164723,82.15583,0.00396515,109.6225,0.00436432,767.1438,0.0050766,0.00494568,-20.87466,101.352,0.004140931,132.4809,0.004552003,773.4916,0.00525879,0.005142518,-4.547258
0.000249736,9.0,2.0,0.00022038,14.0,4.0,39672.29,0.003625,57751.13,40625.94,15977.36,0.003962891,0.001296875,38.45333,0.001029297,1118.992,24544860.0,0.001546875,41787.23,7743974.0,0.003158203,39493.48,0.003623047,57395.43,40368.3,15950.44,0.003945312,0.001248047,38.45333,0.0009042969,1182.44,25089340.0,0.001564453,41554.59,9944720.0,0.003146484,-0.000377593,0.00130814,-0.000627686,0.0021704,65.4622,0.00400818,93.35612,0.004421998,765.6484,0.005122377,0.004995118,-21.2714,100.4059,0.00415741,124.9428,0.004569398,770.9891,0.005300905,0.005200197,-5.218666
0.000160549,6.0,3.0,0.000238552,14.0,5.0,40352.92,0.003671875,54413.38,36888.27,16440.72,0.003886719,0.001289063,32.68533,0.00096875,1163.213,24090990.0,0.001546875,38088.02,6724915.0,0.003035156,40333.69,0.003679688,58514.42,41181.59,15935.06,0.003919922,0.001263672,32.68533,0.0008222657,1203.589,24133530.0,0.001603516,42427.48,12443320.0,0.003154297,-0.000460444,0.00153172,-0.00115271,0.00213779,78.7988,0.004067689,107.7914,0.004483338,764.2141,0.005188295,0.005067445,-21.08829,105.8687,0.004237062,137.8826,0.004579469,771.569,0.005279847,0.005175477,-5.371258
0.000179911,7.0,3.0,0.000189626,14.0,4.0,36899.81,0.003671875,54263.41,37228.59,16000.43,0.003935547,0.001339844,34.60799,0.0008789063,1163.213,25090640.0,0.001537109,38345.65,8594183.0,0.003058594,37293.96,0.003652344,55292.04,37863.06,16258.07,0.003945312,0.001275391,30.76266,0.0008808594,1203.589,25304660.0,0.001603516,39026.28,8629948.0,0.00309375,-0.00107866,0.00157378,-0.000451907,0.00107821,112.888,0.003997193,137.608,0.004411927,762.1998,0.005112306,0.004990541,-21.24088,93.14249,0.004151917,130.8023,0.004562989,774.5903,0.005278016,0.005169984,-5.066073
0.000169776,10.0,2.0,0.000224294,17.0,6.0,35213.63,0.003640625,57047.43,39622.31,16323.44,0.003955078,0.001283203,24.99466,0.0009082032,1168.981,25051470.0,0.001568359,40789.36,7426779.0,0.003080078,35776.97,0.003615235,53461.66,36240.33,16559.92,0.003921875,0.001275391,24.99466,0.0009042969,1184.362,25280330.0,0.001576172,37438.16,8772135.0,0.00309961,-0.000664704,0.0012136,-0.00082168,0.000759167,75.80798,0.004021912,101.9929,0.004432985,766.1978,0.005143434,0.005020753,-20.78311,80.32472,0.004170228,105.3499,0.004588624,771.8132,0.005298158,0.005190126,-5.188147
0.000172642,7.0,3.0,0.000202976,16.0,4.0,39460.8,0.003673828,56745.57,39437.73,16138.86,0.003964844,0.001308594,38.45333,0.0009121094,1111.301,26463170.0,0.001574219,40568.26,6825195.0,0.003111328,39649.22,0.003691406,57243.54,39999.15,15988.89,0.003966797,0.001271484,32.68533,0.0008691407,1178.594,26488950.0,0.00159961,41160.44,10153750.0,0.003179688,-0.000601173,0.00205078,-0.000446018,0.00106246,76.20472,0.004031983,115.7262,0.004449464,764.6413,0.005156251,0.005034486,-21.02725,87.16087,0.00414734,116.5197,0.004560243,771.6911,0.005279847,0.005169984,-4.760888
0.000165302,8.0,2.0,0.000234848,15.0,5.0,37676.57,0.00371875,55568.9,38514.85,15873.53,0.003958985,0.001318359,34.60799,0.0009121094,1174.749,27710710.0,0.001566406,39708.82,5733345.0,0.003085938,37259.35,0.003681641,55282.42,38249.52,15956.21,0.0039375,0.001300781,32.68533,0.001001953,1190.13,26006960.0,0.001568359,39422.35,6595511.0,0.003058594,-0.00052142,0.000824009,-0.00183653,0.00118979,74.43465,0.004064942,128.7576,0.004476015,763.1154,0.005186464,0.005063783,-20.87466,80.32472,0.004146424,113.1321,0.004562074,772.2099,0.005270692,0.005159913,-5.035554
0.000215628,7.0,4.0,0.000189137,15.0,5.0,38501.39,0.003703125,55320.88,37897.68,16300.36,0.003945312,0.001302734,38.45333,0.0009453126,1201.666,25209310.0,0.001574219,39089.73,6475194.0,0.003117188,38820.55,0.003673828,56524.46,39585.77,16031.19,0.004001953,0.001316406,36.53066,0.0009726563,1170.904,25554160.0,0.001597656,40756.68,7248797.0,0.003144532,-0.00180265,0.00220836,-0.00055993,0.000833836,67.75109,0.004029237,94.27168,0.004441225,765.2516,0.00514618,0.005030824,-20.90518,81.2708,0.004118043,116.7333,0.004531862,774.1631,0.005233156,0.005114137,-4.608295
0.000183755,11.0,2.0,0.00020668,13.0,4.0,34886.78,0.003712891,57501.18,40431.75,15936.98,0.004,0.001306641,30.76266,0.0009433594,1199.744,26921350.0,0.001578125,41643.03,8050234.0,0.003169922,35205.94,0.003679688,53417.43,36203.8,16192.7,0.003976563,0.001353516,26.91733,0.0009453126,1163.213,26556560.0,0.001580078,37265.12,8772135.0,0.003029297,-0.00137141,0.00165661,-0.000259449,0.00109273,94.69894,0.004047547,134.5561,0.004458619,765.5873,0.00515442,0.005037233,-20.87466,60.09095,0.004133607,91.58605,0.00454651,773.0034,0.00528534,0.005173646,-4.821925
0.000208358,9.0,3.0,0.000198294,15.0,6.0,36374.92,0.003697266,55224.74,37772.7,16283.06,0.003945312,0.001275391,26.91733,0.0009121094,1167.058,25485000.0,0.001601563,38918.61,6332992.0,0.003142578,37017.09,0.003675781,54770.99,37215.13,16252.3,0.003962891,0.001308594,38.45333,0.0009707031,1161.29,25659710.0,0.001546875,38455.25,7186145.0,0.003089844,-0.00148187,0.000891823,-0.00142168,0.00252277,64.14991,0.004062195,107.6693,0.004471437,764.1835,0.005158998,0.005053712,-20.87466,72.08472,0.004140931,106.7232,0.00454651,774.9871,0.005248719,0.005142518,-4.669332
0.000181448,7.0,2.0,0.000198503,15.0,4.0,40362.53,0.003667969,57501.18,40508.66,15858.15,0.003908203,0.001203125,24.99466,0.0008359376,1124.76,24420560.0,0.001605469,41652.64,10112520.0,0.003126953,40179.88,0.003666016,58277.93,40716.3,16354.2,0.003996094,0.001287109,26.91733,0.0009414063,1222.816,25178470.0,0.001544922,41919.89,10649470.0,0.003140625,-0.000523312,0.00172031,-0.00181291,0.00149308,85.81805,0.004000855,115.2074,0.004410096,768.4256,0.005105897,0.004985048,-20.96622,104.2818,0.00416565,128.4219,0.004574891,774.3157,0.005278016,0.005172731,-5.096591
0.000177324,10.0,3.0,0.000249666,15.0,4.0,37961.12,0.003617188,55941.89,38532.15,16231.15,0.003908203,0.001285156,40.37599,0.0009121094,1182.44,25776430.0,0.001544922,39729.97,6595511.0,0.003058594,37218.97,0.003650391,56139.93,38845.55,15992.74,0.003945312,0.001279297,38.45333,0.0009238282,1209.357,24362550.0,0.001595703,40068.36,7673871.0,0.003103516,-0.00116045,0.00226707,-0.00120228,0.00171515,94.85153,0.003972474,124.1798,0.004387208,768.7613,0.005107728,0.004964906,-21.17985,91.31139,0.004133607,121.189,0.004545595,772.2404,0.005255128,0.005136109,-5.035554
0.000207728,9.0,3.0,0.000216816,12.0,5.0,37684.26,0.003697266,57858.8,40427.9,16142.71,0.003916016,0.001251953,36.53066,0.0009433594,1207.434,26810840.0,0.001572266,41616.11,9922355.0,0.003150391,37936.13,0.003705078,56214.91,39003.21,16231.15,0.003976563,0.001308594,32.68533,0.0009414063,1203.589,24354770.0,0.001576172,40239.48,9045588.0,0.00309375,-0.000488472,0.00194719,-0.000252192,0.00069035,62.3188,0.00402649,93.99702,0.004435731,765.5568,0.005148927,0.005024415,-21.33244,75.96057,0.0041391,106.0518,0.00453827,768.8528,0.005243226,0.005142518,-5.066073
0.000143565,8.0,3.0,0.000202557,14.0,5.0,39328.14,0.003671875,58135.66,41020.09,15862.0,0.003990234,0.00128125,38.45333,0.0009101563,1218.97,26041990.0,0.001595703,42214.06,7831485.0,0.003164063,39022.43,0.003673828,57810.73,40318.31,16421.49,0.003994141,0.001285156,38.45333,0.0009082032,1149.754,24261880.0,0.001605469,41523.82,8542436.0,0.003152344,-0.000406383,0.00107428,-0.00147091,0.00124621,60.1825,0.003986207,92.74576,0.00439911,761.9557,0.005108644,0.004981386,-20.96622,80.23316,0.004138184,108.5238,0.004549257,773.7358,0.005248719,0.005137025,-4.791406
0.000179212,10.0,3.0,0.000201439,14.0,5.0,38699.43,0.00365625,56958.98,39664.61,16125.4,0.004,0.001275391,34.60799,0.0009257813,1128.605,27097340.0,0.001623047,40766.29,7339282.0,0.003169922,38751.34,0.00365625,56843.63,39610.77,16029.27,0.003941406,0.001296875,38.45333,0.0009238282,1180.517,25571660.0,0.001566406,40787.44,8159615.0,0.003103516,-0.00148648,0.00155666,-0.00149102,0.00133708,77.30339,0.003955995,107.5167,0.004365236,761.7115,0.005060121,0.00493744,-20.72207,87.13035,0.004168397,119.0527,0.004580385,773.3696,0.005289918,0.005180055,-4.547258
0.000209336,11.0,4.0,0.000169705,18.0,5.0,39956.85,0.003619141,57128.18,40204.87,15913.91,0.003951172,0.001265625,38.45333,0.0008085938,1118.992,28213950.0,0.001607422,41325.79,7786753.0,0.003160156,39693.44,0.003640625,57472.34,40022.22,16146.55,0.003923828,0.00125,34.60799,0.0008535156,1218.97,27305560.0,0.001625,41216.2,10369810.0,0.00309961,-0.000569005,0.00229761,-0.00152543,0.000702953,98.33064,0.003994447,128.5134,0.004401857,762.1083,0.005095826,0.004977724,-20.87466,87.3745,0.004114381,106.7843,0.004528199,771.8132,0.005227662,0.005125123,-5.066073
0.000175228,8.0,2.0,0.000220939,13.0,6.0,37105.54,0.003642578,56030.34,38660.97,16148.47,0.0039375,0.001285156,28.83999,0.0009765625,1207.434,28038950.0,0.001574219,39851.1,7853355.0,0.003109375,37405.47,0.00366211,56241.83,38949.37,16173.47,0.003949219,0.001271484,24.99466,0.0009394532,1176.672,27871230.0,0.001603516,40077.98,9877607.0,0.003105469,-0.0018216,0.0011113,-0.000536219,0.00236444,65.58428,0.004017334,98.60531,0.004434816,765.1601,0.005147096,0.005025331,-21.30192,92.37953,0.004124451,138.8897,0.004537355,777.337,0.005243226,0.005130616,-5.279702
0.000223596,10.0,2.0,0.000208707,17.0,6.0,37488.14,0.003664063,54974.8,37911.13,15981.2,0.003962891,0.001304688,28.83999,0.00090625,1186.285,26151400.0,0.001595703,39024.36,6453309.0,0.003123047,37532.37,0.00366211,55911.13,38709.04,16271.52,0.003943359,0.001275391,34.60799,0.0008769532,1253.578,26059080.0,0.00159961,39668.45,7623657.0,0.003097656,-0.00148934,0.00104498,-0.000713143,0.00116691,62.74606,0.004002686,95.00413,0.004414674,765.801,0.00512787,0.005009767,-21.05777,92.1659,0.004186708,132.3588,0.004597779,773.6747,0.005308229,0.005192872,-5.371258
0.000234569,8.0,2.0,0.000216676,14.0,3.0,36359.54,0.003699219,59729.55,42256.36,16146.55,0.003943359,0.001222656,38.45333,0.0008554688,1195.898,25771870.0,0.001568359,43488.79,12034070.0,0.003148438,36484.51,0.003675781,54880.59,37488.14,16298.44,0.003970703,0.001310547,34.60799,0.0008476563,1197.821,24062480.0,0.001607422,38651.36,6814259.0,0.003117188,-0.00117151,0.0003419,-0.00157073,0.00140228,84.01746,0.003985291,110.5991,0.004398195,767.449,0.005114137,0.004978639,-20.69155,73.61065,0.004145509,110.4465,0.004556581,773.6137,0.005260621,0.005145265,-4.730369
0.000221148,7.0,2.0,0.000224993,14.0,6.0,39306.99,0.003726563,55690.02,38670.59,15794.7,0.003939454,0.001294922,34.60799,0.0009375,1167.058,26580880.0,0.001572266,39864.56,7410075.0,0.003085938,39679.98,0.003703125,57901.09,40773.98,15965.82,0.00397461,0.001287109,30.76266,0.0009160156,1170.904,25013810.0,0.001566406,41925.66,9154955.0,0.003121094,-0.000338774,0.00156282,-0.000417375,0.00107943,63.17332,0.004000855,101.6572,0.00441742,761.7421,0.00511139,0.004986878,-20.4474,100.0397,0.004246217,128.1472,0.004619752,773.4611,0.00532837,0.00521576,-4.364147
